WorkTimeInSeconds,Input.Hotel,Input.Question,Answer.Q1AnswerPart1
56,Marriott St. Louis West,Does this hotel have a gym?,1
24,Marriott St. Louis West,Does this hotel have a gym?,1
24,Marriott St. Louis West,Does this hotel have a gym?,1
41,Marriott St. Louis West,Does this hotel have a gym?,1
7,Marriott St. Louis West,Does this hotel have a gym?,1
376,Marriott St. Louis West,Does this hotel have a gym?,1
3,Marriott St. Louis West,Does this hotel have a gym?,1
514,Marriott St. Louis West,Does this hotel have a gym?,1
151,Marriott St. Louis West,Does this hotel have a gym?,1
11,Marriott St. Louis West,Does this hotel have a gym?,1
45,Marriott St. Louis West,Does this hotel have a gym?,1
3,Marriott St. Louis West,Does this hotel have a gym?,1
41,Marriott St. Louis West,Does this hotel have a gym?,1
4,Marriott St. Louis West,Does this hotel have a gym?,1
10,Marriott St. Louis West,Does this hotel have a gym?,1
82,Marriott St. Louis West,Does this hotel have a gym?,1
39,River City,Does this hotel have a gym?,1
2,River City,Does this hotel have a gym?,1
8,River City,Does this hotel have a gym?,-1
27,River City,Does this hotel have a gym?,1
220,River City,Does this hotel have a gym?,1
25,River City,Does this hotel have a gym?,1
16,River City,Does this hotel have a gym?,1
93,River City,Does this hotel have a gym?,-1
20,River City,Does this hotel have a gym?,1
64,River City,Does this hotel have a gym?,1
158,River City,Does this hotel have a gym?,1
44,River City,Does this hotel have a gym?,1
319,River City,Does this hotel have a gym?,1
306,River City,Does this hotel have a gym?,1
60,River City,Does this hotel have a gym?,1
421,River City,Does this hotel have a gym?,1
28,River City,Does this hotel have a gym?,1
172,River City,Does this hotel have a gym?,1
124,River City,Does this hotel have a gym?,1
595,River City,Does this hotel have a gym?,-1
65,River City,Does this hotel have a gym?,1
47,River City,Does this hotel have a gym?,1
54,River City,Does this hotel have a gym?,1
107,River City,Does this hotel have a gym?,1
17,River City,Does this hotel have a gym?,-1
60,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
6,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
146,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,-1
128,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
11,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
5,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
18,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
56,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
29,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
233,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
65,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
63,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,-1
24,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
37,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
65,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
92,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
4,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
115,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
75,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
46,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
4,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
4,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,-1
374,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
20,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
35,Holiday Inn Express St. Louis Airport - Riverport,Does this hotel have a gym?,1
427,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
46,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
407,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
3,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,-1
313,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
79,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,-1
143,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
305,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
31,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
30,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
57,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
64,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
59,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
23,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
28,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
18,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
21,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
95,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
51,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
53,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
25,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
6,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
22,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
33,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
142,Pear Tree Inn St. Louis Airport,Does this hotel have a gym?,1
11,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
46,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
21,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
546,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
5,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
121,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
209,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
24,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
87,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
87,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,-1
19,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
39,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
15,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
10,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
18,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
88,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
60,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
178,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
54,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
156,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
13,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
45,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
21,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
15,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
87,Courtyard By Marriott St Louis Downtown Convention Center,Does this hotel have a gym?,1
347,The Cheshire,Does this hotel have a gym?,1
31,The Cheshire,Does this hotel have a gym?,-1
23,The Cheshire,Does this hotel have a gym?,-1
93,The Cheshire,Does this hotel have a gym?,-1
27,The Cheshire,Does this hotel have a gym?,1
14,The Cheshire,Does this hotel have a gym?,1
44,The Cheshire,Does this hotel have a gym?,1
6,The Cheshire,Does this hotel have a gym?,1
38,The Cheshire,Does this hotel have a gym?,1
9,The Cheshire,Does this hotel have a gym?,1
116,The Cheshire,Does this hotel have a gym?,-1
29,The Cheshire,Does this hotel have a gym?,1
37,The Cheshire,Does this hotel have a gym?,1
66,The Cheshire,Does this hotel have a gym?,1
36,The Cheshire,Does this hotel have a gym?,1
47,The Cheshire,Does this hotel have a gym?,-1
270,The Cheshire,Does this hotel have a gym?,-1
4,The Cheshire,Does this hotel have a gym?,-1
39,The Cheshire,Does this hotel have a gym?,1
4,The Cheshire,Does this hotel have a gym?,1
115,The Cheshire,Does this hotel have a gym?,1
25,The Cheshire,Does this hotel have a gym?,1
30,The Cheshire,Does this hotel have a gym?,1
28,The Cheshire,Does this hotel have a gym?,1
50,The Cheshire,Does this hotel have a gym?,-1
81,Days Inn Downtown St Louis,Does this hotel have a gym?,1
8,Days Inn Downtown St Louis,Does this hotel have a gym?,1
56,Days Inn Downtown St Louis,Does this hotel have a gym?,1
173,Days Inn Downtown St Louis,Does this hotel have a gym?,1
183,Days Inn Downtown St Louis,Does this hotel have a gym?,1
82,Days Inn Downtown St Louis,Does this hotel have a gym?,1
52,Days Inn Downtown St Louis,Does this hotel have a gym?,1
11,Days Inn Downtown St Louis,Does this hotel have a gym?,-1
48,Days Inn Downtown St Louis,Does this hotel have a gym?,1
14,Days Inn Downtown St Louis,Does this hotel have a gym?,1
16,Days Inn Downtown St Louis,Does this hotel have a gym?,1
38,Days Inn Downtown St Louis,Does this hotel have a gym?,1
17,Days Inn Downtown St Louis,Does this hotel have a gym?,1
63,Days Inn Downtown St Louis,Does this hotel have a gym?,1
14,Days Inn Downtown St Louis,Does this hotel have a gym?,1
39,Days Inn Downtown St Louis,Does this hotel have a gym?,1
24,Days Inn Downtown St Louis,Does this hotel have a gym?,1
23,Days Inn Downtown St Louis,Does this hotel have a gym?,1
238,Days Inn Downtown St Louis,Does this hotel have a gym?,1
137,Days Inn Downtown St Louis,Does this hotel have a gym?,1
27,Days Inn Downtown St Louis,Does this hotel have a gym?,1
137,Days Inn Downtown St Louis,Does this hotel have a gym?,-1
26,Days Inn Downtown St Louis,Does this hotel have a gym?,1
19,Days Inn Downtown St Louis,Does this hotel have a gym?,1
34,Days Inn Downtown St Louis,Does this hotel have a gym?,1
17,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
10,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
180,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
266,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
425,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
88,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
250,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
41,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
37,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
5,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
33,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
158,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
4,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
260,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
44,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
9,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
97,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
70,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,-1
77,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
510,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
17,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
16,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
63,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
32,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
5,Courtyard St Louis Airport - Earth City,Does this hotel have a gym?,1
6,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
159,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
4,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
27,Days Inn St Louis Westport MO,Does this hotel have a gym?,-1
75,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
50,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
331,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
313,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
5,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
19,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
12,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
234,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
68,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
20,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
214,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
96,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
37,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
69,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
222,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
155,Days Inn St Louis Westport MO,Does this hotel have a gym?,-1
11,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
48,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
22,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
18,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
31,Days Inn St Louis Westport MO,Does this hotel have a gym?,1
40,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
78,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
123,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
10,Fleur-De-Lys Mansion,Does this hotel have a gym?,1
89,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
112,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
36,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
339,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
26,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
395,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
209,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
5,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
187,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
24,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
90,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
27,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
30,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
69,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
44,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
39,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
21,Fleur-De-Lys Mansion,Does this hotel have a gym?,1
21,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
69,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
19,Fleur-De-Lys Mansion,Does this hotel have a gym?,-1
2,Fleur-De-Lys Mansion,Does this hotel have a gym?,1
481,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,-1
22,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,-1
8,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,1
29,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,1
30,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,-1
6,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,1
70,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,-1
53,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,1
5,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,-1
38,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,-1
9,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,1
4,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,1
67,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,-1
11,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,-1
89,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,1
137,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,-1
49,Americas Best Value Inn-St. Louis Downtown,Does this hotel have a gym?,-1
